iter	Logloss	Accuracy
956	0.417772685	0.8105
957	0.4177230543	0.81053125
958	0.4177173914	0.8105
959	0.4177168971	0.8105
960	0.4177168574	0.8105
961	0.4177120849	0.8105625
962	0.4177111314	0.81053125
963	0.4176367546	0.81065625
964	0.4176365806	0.81065625
965	0.4176359381	0.81065625
966	0.4176358652	0.8106875
967	0.4176356898	0.81065625
968	0.4176351601	0.81065625
969	0.4176303786	0.81071875
970	0.4176286623	0.81075
971	0.4176232696	0.81075
972	0.4176211834	0.81075
973	0.4176207388	0.81075
974	0.4176206626	0.81075
975	0.4176151736	0.8108125
976	0.4175979315	0.81090625
977	0.4175969857	0.8109375
978	0.4175968876	0.8109375
979	0.4175673104	0.8109375
980	0.4175444239	0.8106875
981	0.4175268482	0.81071875
982	0.4175267429	0.81071875
983	0.4175231927	0.81071875
984	0.4175187227	0.8106875
985	0.4175186724	0.81071875
986	0.4175073595	0.81075
987	0.4175061206	0.81075
988	0.417504815	0.81075
989	0.4174454923	0.81071875
990	0.4174399453	0.8106875
991	0.4174392693	0.8106875
992	0.4174374089	0.8106875
993	0.4174347219	0.81065625
994	0.4174336692	0.81065625
995	0.4174172039	0.81071875
996	0.4174171751	0.81071875
997	0.4174133512	0.81065625
998	0.4174100641	0.8106875
999	0.4174099236	0.8106875
